2020-04-14 20:56:55 | INFO  | [main] o.e.BashExecuter:65 -  LINEA ENTRADA:src
2020-04-14 20:56:55 | INFO  | [main] o.e.BashExecuter:65 -  LINEA ENTRADA:target
2020-04-14 20:57:26 | INFO  | [main] o.e.BashExecuter:21 -  OS : linux
2020-04-14 20:58:54 | INFO  | [main] o.e.BashExecuter:21 -  OS : linux
2020-04-14 20:59:59 | INFO  | [main] o.e.BashExecuter:21 -  OS : linux
2020-04-14 21:00:43 | INFO  | [main] o.e.BashExecuter:21 -  OS : linux
2020-04-14 21:00:43 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:Ign:1 http://dl.google.com/linux/chrome/deb stable InRelease
2020-04-14 21:00:44 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:Hit:2 https://download.docker.com/linux/debian buster InRelease
2020-04-14 21:00:44 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:Get:3 https://brave-browser-apt-release.s3.brave.com stable InRelease [3,181 B]
2020-04-14 21:00:44 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:Get:4 http://dl.google.com/linux/chrome/deb stable Release [943 B]
2020-04-14 21:00:44 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:Hit:6 https://repo.skype.com/deb stable InRelease
2020-04-14 21:00:44 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:Get:7 http://dl.google.com/linux/chrome/deb stable Release.gpg [819 B]
2020-04-14 21:00:44 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:Hit:8 http://linux.teamviewer.com/deb stable InRelease
2020-04-14 21:00:44 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:Hit:9 http://deb.debian.org/debian buster InRelease
2020-04-14 21:00:44 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:Get:10 http://deb.debian.org/debian-security buster/updates InRelease [65.4 kB]
2020-04-14 21:00:44 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:Get:11 http://deb.debian.org/debian buster-updates InRelease [49.3 kB]
2020-04-14 21:00:44 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:Get:12 http://packages.microsoft.com/repos/vscode stable InRelease [3,959 B]
2020-04-14 21:00:44 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:Ign:13 http://archive.canonical.com buster InRelease
2020-04-14 21:00:44 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:Hit:14 https://download.sublimetext.com apt/stable/ InRelease
2020-04-14 21:00:44 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:Get:15 https://brave-browser-apt-release.s3.brave.com stable/main amd64 Packages [4,383 B]
2020-04-14 21:00:44 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:Err:16 http://archive.canonical.com buster Release
2020-04-14 21:00:44 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:  404  Not Found [IP: 2001:67c:1360:8c01::16 80]
2020-04-14 21:00:44 | INFO  | [main] o.e.BashExecuter:66 -  LINEA ENTRADA:Hit:5 https://packages.cloud.google.com/apt kubernetes-xenial InRelease
